word 	tf_score 	idf_score
150mb 	138 	8.21163110339 	1133.20509227
15k 	1057 	6.21182860409 	6565.90283453
15th 	111 	8.41748315759 	934.340630492
16 	1788 	5.66351918519 	10126.3723031
16 gb 	790 	6.48389349292 	5122.27585941
16gb 	1603 	5.78251581323 	9269.3728486
16gb internal 	284 	7.46932468687 	2121.28821107
16gb memory 	133 	8.1736037078 	1087.08929314
16k 	341 	7.30312251195 	2490.36477658
16m 	191 	7.85650775014 	1500.59298028
17 	326 	7.33810223085 	2392.22132726
17k 	242 	7.63772150419 	1848.32860401
18 	713 	6.56118516722 	4678.12502423
18 hours 	109 	8.38931228062 	914.435038588
180 	176 	7.94154479282 	1397.71188354
1800 	243 	7.63772150419 	1855.96632552
1800 mah 	102 	8.43671451952 	860.544880991
18k 	305 	7.40501681963 	2258.53012999
19 	277 	7.53017996259 	2085.85984964
190 	108 	8.38009562552 	905.050327556
1900 	241 	8.04100558635 	1937.88234631
19k 	143 	8.16616872931 	1167.76212829
1gb 	1662 	5.77774578715 	9602.61349824
1gb ram 	933 	6.30410038248 	5881.72565686
1ghz 	2001 	5.53401347116 	11073.5609558
1ghz dual 	298 	7.41545169693 	2209.80460568
1ghz processor 	870 	6.34640986558 	5521.37658305
1k 	160 	8.0475629869 	1287.6100779
1st 	975 	6.25251944247 	6096.20645641
1st time 	126 	8.30926957295 	1046.96796619
20 	1960 	5.56101295137 	10899.5853847
20 days 	273 	7.47302154875 	2040.13488281
200 	1110 	6.16268872843 	6840.58448856
200 gpu 	169 	8.02801839083 	1356.73510805
2000 	463 	6.95997616824 	3222.4689659
2000 mah 	221 	7.68694844496 	1698.81560634
20000 	106 	8.41748315759 	892.253214704
2000mah 	170 	7.94747952834 	1351.07151982
2010 	172 	7.94154479282 	1365.94570437
2011 	437 	7.08499150246 	3096.14128658
2012 	1238 	6.11299511445 	7567.88795169
2013 	1200 	6.26572095433 	7518.8651452
205 	157 	8.0674972018 	1266.59706068
20k 	1004 	6.27127343944 	6296.3585332
21 	302 	7.42953643681 	2243.72000392
2100 	373 	7.32205052184 	2731.12484465
2100 mah 	195 	7.79332884852 	1519.69912546
2100mah 	100 	8.45632299091 	845.632299091
21k 	135 	8.24312977044 	1112.82251901
22 	275 	7.50692310042 	2064.40385262
225 	373 	7.19370772597 	2683.25298179
225 gpu 	211 	7.71958537427 	1628.83251397
225 graphics 	100 	8.45632299091 	845.632299091
22k 	115 	8.36191330643 	961.62003024
23 	196 	7.86195735491 	1540.94364156
24 	949 	6.26019912915 	5940.92897356
24 hours 	380 	7.16336056958 	2722.07701644
24 hrs 	209 	7.72433597703 	1614.3862192
240 	183 	7.92394903093 	1450.08267266
25 	734 	6.50056054541 	4771.41144033
250 	172 	7.92977995124 	1363.92215161
2500 	124 	8.25116194214 	1023.14408083
256 	262 	7.54998258988 	1978.09543855
256 mb 	186 	7.87848665686 	1465.39851818
256mb 	180 	7.91815191325 	1425.26734438
25k 	336 	7.27842989936 	2445.55244619
26 	180 	7.95945571939 	1432.70202949
27 	259 	7.61612239239 	1972.57569963
28 	194 	7.81394813572 	1515.90593833
29 	184 	7.90665753382 	1454.82498622
290 	108 	8.44647069446 	912.218835002
2days 	141 	8.12980108514 	1146.301953
2g 	1573 	5.8710186148 	9235.11228108
2g 3g 	247 	7.63336419882 	1885.44095711
2gb 	1684 	5.74300615485 	9671.22236477
2gb internal 	122 	8.27565296215 	1009.62966138
2gb ram 	481 	6.94021701826 	3338.24438578
2ghz 	409 	7.10529676862 	2906.06637837
2k 	207 	7.74356733896 	1602.91843916
2mp 	1230 	6.02045406068 	7405.15849463
2mp camera 	560 	6.77065771308 	3791.56831933
2nd 	612 	6.66786930981 	4080.7360176
2x 	211 	7.72910925578 	1630.84205297
30 	2066 	5.55066709268 	11467.6782135
30 days 	176 	8.00884847472 	1409.55733155
30 hours 	121 	8.30926957295 	1005.42161833
30 mins 	142 	8.34405568903 	1184.85590784
30 minutes 	115 	8.42705260861 	969.11104999
300 	486 	6.91446452216 	3360.42975777
3000 	117 	8.30075888328 	971.188789344
305 	353 	7.85650775014 	2773.3472358
30fps 	143 	8.10163020817 	1158.53311977
30k 	401 	7.12340851857 	2856.48681594
311 	338 	7.78317647705 	2630.71364924
32 	1437 	5.84814782818 	8403.7884291
32 gb 	1029 	6.17172040046 	6350.70029208
320 	458 	7.0725069458 	3239.20818118
320 480 	130 	8.22725642129 	1069.54333477
320x480 	128 	8.29232001464 	1061.41696187
32gb 	1178 	6.05842771811 	7136.82785193
32k 	106 	8.45632299091 	896.370237036
35 	269 	7.5701852972 	2036.37984495
35k 	171 	8.0475629869 	1376.13327076
36 	180 	7.87848665686 	1418.12759823
360 	136 	8.15146258192 	1108.59891114
38k 	127 	8.28395176496 	1052.06187415
3d 	1677 	5.83943317608 	9792.72943629
3d games 	187 	7.86743682067 	1471.21068547
3g 	9974 	4.04671008356 	40361.8863734
3g 2g 	146 	8.10859887749 	1183.85543611
3g 4g 	140 	8.15878862201 	1142.23040708
3g br 	226 	7.65534310554 	1730.10754185
3g connection 	161 	8.06080821365 	1297.7901224
3g data 	370 	7.17154615416 	2653.47207704
3g gps 	102 	8.43671451952 	860.544880991
3g internet 	172 	7.91815191325 	1361.92212908
3g network 	524 	6.84293250416 	3585.69663218
3g phone 	193 	7.83500154492 	1512.15529817
3g speed 	256 	7.55399061128 	1933.82159649
3g speeds 	172 	7.92977995124 	1363.92215161
3g support 	140 	8.12980108514 	1138.17215192
3g video 	128 	8.27565296215 	1059.28357916
3g wi 	150 	8.08101092097 	1212.15163815
3g wifi 	522 	6.8389954912 	3569.9556464
3g works 	108 	8.38009562552 	905.050327556
3gb 	155 	8.08783688604 	1253.61471734
3gs 	959 	6.52179276551 	6254.39926213
3k 	218 	7.77813868302 	1695.6342329
3mp 	613 	6.71881411143 	4118.6330503
3mp camera 	246 	7.60338336661 	1870.43230819
3rd 	909 	6.31683940826 	5742.00702211
3rd party 	412 	7.12602289914 	2935.92143445
40 	1014 	6.25690061049 	6344.49721903
400 	616 	6.754278821 	4160.63575374
400 gpu 	149 	8.10859887749 	1208.18123275
400mp 	153 	8.12980108514 	1243.85956603
40k 	371 	7.29069999195 	2704.84969702
41 	133 	8.32651137938 	1107.42601346
42 	145 	8.22725642129 	1192.95218109
45 	263 	7.54998258988 	1985.64542114
48 	225 	7.68694844496 	1729.56340012
48 hours 	123 	8.25116194214 	1014.89291888
480 	585 	6.77249426089 	3961.90914262
480 800 	188 	7.87294647648 	1480.11393758
480 pixels 	121 	8.32651137938 	1007.50787691
480p 	168 	8.0151977024 	1346.553214
480x800 	138 	8.15146258192 	1124.9018363
4g 	4331 	4.90295709062 	21234.7071595
4g br 	147 	8.07423123398 	1186.9119914
4g lte 	720 	6.65634654858 	4792.56951497
4g network 	107 	8.41748315759 	900.670697862
4g phone 	139 	8.1736037078 	1136.13091538
4g speed 	190 	7.82441943559 	1486.63969276
4g speeds 	162 	7.98384717251 	1293.38324195
4gb 	1448 	5.91760970617 	8568.69885453
4gb internal 	309 	7.364333243 	2275.57897209
4gb memory 	140 	8.12268361737 	1137.17570643
4ghz 	189 	7.85108768267 	1483.85557202
4k 	222 	7.73390542805 	1716.92700503
4s 	2311 	5.65206292483 	13061.9174193
4th 	292 	7.4259966101 	2168.39101015
4x 	246 	7.79844394918 	1918.4172115
50 	1190 	6.05483382385 	7205.25225038
50 gb 	114 	8.32651137938 	949.22229725
500 	780 	6.50899941405 	5077.01954296
5000 	245 	7.63772150419 	1871.24176853
501 	159 	8.35294463645 	1328.1181972
512 	1815 	5.65446388637 	10262.8519538
512 mb 	1430 	5.888331806 	8420.31448258
512 ram 	238 	7.61612239239 	1812.63712939
512mb 	982 	6.26793825014 	6155.11536164
512mb ram 	649 	6.67952639435 	4335.01262994
520 	431 	7.32205052184 	3155.80377491
540 	112 	8.39861467328 	940.644843408
55 	158 	8.0475629869 	1271.51495193
5g 	171 	7.96549803385 	1362.10016379
5gb 	209 	7.80875331884 	1632.02944364
5ghz 	238 	7.59497995582 	1807.60522948
5inch 	179 	7.96549803385 	1425.82414806
5k 	916 	6.35970311269 	5825.48805122
5mm 	472 	6.96219592498 	3286.15647659
5mm jack 	135 	8.16616872931 	1102.43277846
5mp 	1908 	5.54634276162 	10582.4219892
5mp cam 	110 	8.36191330643 	919.810463708
5mp camera 	1012 	6.16569023144 	6239.67851421
5th 	174 	7.94747952834 	1382.86143793
60 	522 	6.86285348165 	3582.40951742
600 	606 	6.74708454537 	4088.73323449
600 mhz 	277 	7.51076187673 	2080.48103985
6000 	133 	8.25116194214 	1097.4045383
600mhz 	396 	7.20497545081 	2853.17027852
600mhz processor 	141 	8.15146258192 	1149.35622405
610 	476 	7.44742600156 	3544.97477674
620 	536 	7.26630853883 	3894.74137681
64 	484 	6.95776132791 	3367.55648271
64 gb 	391 	7.18256554941 	2808.38312982
64gb 	486 	6.99839897365 	3401.22190119
65 	121 	8.26742246301 	1000.35811802
650 	172 	7.94154479282 	1365.94570437
6ghz 	112 	8.40800441363 	941.696494327
6k 	248 	7.65090850847 	1897.4253101
70 	277 	7.45831540136 	2065.95336618
700 	198 	7.85108768267 	1554.51536117
7000 	244 	7.71015134204 	1881.27692746
710 	515 	7.20497545081 	3710.56235717
720 	2473 	5.84450748925 	14453.4670209
720p 	1497 	5.85326666934 	8762.34020401
720p hd 	238 	7.62040505418 	1813.6564029
720p video 	246 	7.5701852972 	1862.26558311
720p videos 	220 	7.70546749272 	1695.2028484
75 	166 	8.02801839083 	1332.65105288
7500 	106 	8.40800441363 	891.248467845
768 	386 	7.20781233215 	2782.21556021
768 mb 	287 	7.53017996259 	2161.16164926
768mb 	199 	7.78823977901 	1549.85971602
768mb ram 	109 	8.37096314195 	912.434982473
7k 	361 	7.26030251477 	2620.96920783
80 	323 	7.30939212497 	2360.93365636
800 	1618 	5.79143525486 	9370.54224237
800 mhz 	562 	6.77249426089 	3806.14177462
8000 	179 	7.90665753382 	1415.29169855
800mhz 	433 	7.06509034814 	3059.18412075
800mhz processor 	156 	8.02801839083 	1252.37086897
802 	151 	8.05416367093 	1216.17871431
808 	211 	8.10163020817 	1709.44397392
820 	1917 	6.40321525933 	12274.9636521
832 	266 	7.4954944046 	1993.80151162
832 mhz 	244 	7.58250578159 	1850.13141071
832mhz 	147 	8.11561645015 	1192.99561817
850 	262 	7.86743682067 	2061.26844702
8gb 	1722 	5.68497265892 	9789.52291865
8gb card 	113 	8.33524505935 	941.882691707
8gb internal 	237 	7.59917283408 	1801.00396168
8gb memory 	282 	7.43308883841 	2096.13105243
8k 	331 	7.31887086892 	2422.54625761
8mp 	1869 	5.60407244083 	10474.0113919
8mp camera 	863 	6.35243035336 	5482.14739495
8th 	110 	8.41748315759 	925.923147335
8x 	250 	8.24312977044 	2060.78244261
90 	387 	7.1391983203 	2762.86974996
900 	365 	7.40156258477 	2701.57034344
9000 	185 	8.0151977024 	1482.81157494
920 	2289 	5.99310192819 	13718.2103136
9220 	135 	8.43671451952 	1138.95646013
95 	149 	8.15146258192 	1214.56792471
99 	533 	6.90392701686 	3679.79309999
9900 	274 	7.97769330694 	2185.8879661
9k 	200 	7.86743682067 	1573.48736413
a110 	821 	6.78172793684 	5567.79863614
a116 	448 	7.29379118452 	3267.61845067
a15 	191 	8.06080821365 	1539.61436881
a21 	309 	7.80875331884 	2412.90477552
a5 	461 	7.0240713287 	3238.09688253
a5 processor 	151 	8.09470976533 	1222.30117456
a7 	208 	7.91815191325 	1646.97559796
a89 	198 	8.08783688604 	1601.39170344
a9 	575 	6.92297521183 	3980.7107468
abilities 	154 	8.02801839083 	1236.31483219
ability 	1669 	5.71580240477 	9539.67421357
ability use 	102 	8.44647069446 	861.540010835
able 	4295 	4.84460261734 	20807.5682415
able play 	190 	7.86743682067 	1494.81299593
able use 	376 	7.17979929592 	2699.60453527
absence 	189 	7.84033489089 	1481.82329438
absolute 	373 	7.16608165969 	2672.94845907
absolutely 	2451 	5.35009489513 	13113.082588
absolutely love 	252 	7.55399061128 	1903.60563404
abt 	885 	6.53330368398 	5781.97376032
abt phone 	117 	8.36191330643 	978.343856853
accelerometer 	463 	6.96219592498 	3223.49671327
accept 	350 	7.25136057739 	2537.97620209
acceptable 	421 	7.13654931213 	3004.48726041
accepted 	102 	8.43671451952 	860.544880991
access 	3126 	5.13085968064 	16039.0673617
access internet 	177 	7.89529377517 	1397.46699821
accessible 	381 	7.15524144514 	2726.1469906
accessing 	240 	7.68694844496 	1844.86762679
accessories 	1042 	6.2139294452 	6474.9144819
accessory 	102 	8.45632299091 	862.544945072
accidental 	111 	8.35294463645 	927.176854646
accidentally 	211 	7.77813868302 	1641.18726212
according 	931 	6.31567458576 	5879.89303934
account 	875 	6.39814553998 	5598.37734748
accounts 	701 	6.59755281139 	4624.88452079
accuracy 	174 	7.9356450707 	1380.8022423
accurate 	846 	6.36213916749 	5382.3697357
ace 	2633 	5.66412579728 	14913.6432242
ace duos 	152 	8.15146258192 	1239.02231245
ace plus 	247 	7.95344969533 	1964.50207475
act 	156 	8.06080821365 	1257.48608133
action 	273 	7.47302154875 	2040.13488281
actions 	151 	8.0475629869 	1215.18201102
activate 	295 	7.49171368176 	2210.05553612
activated 	289 	7.44742600156 	2152.30611445
activation 	174 	8.00253930553 	1392.44183916
active 	1006 	6.34640986558 	6384.48832477
activities 	118 	8.42705260861 	994.392207815
activity 	119 	8.30926957295 	988.803079181
acts 	191 	7.82441943559 	1494.4641122
actual 	683 	6.59447114486 	4504.02379194
actually 	3810 	4.96191784799 	18904.9070009
actually use 	110 	8.42705260861 	926.975786947
actually works 	139 	8.12980108514 	1130.04235083
ad 	183 	7.89529377517 	1444.83876086
adapter 	370 	7.33487121027 	2713.9023478
add 	1967 	5.56101295137 	10938.5124753
added 	1106 	6.12446751561 	6773.66107227
added advantage 	110 	8.39861467328 	923.847614061
addicted 	201 	7.83500154492 	1574.83531053
addictive 	109 	8.44647069446 	920.665305696
adding 	363 	7.21065728428 	2617.46859419
addition 	633 	6.64819654421 	4208.30841249
additional 	894 	6.33685184777 	5665.14555191
additional features 	115 	8.33524505935 	958.553181826
address 	540 	6.88935860103 	3720.25364456
address book 	221 	7.7731261412 	1717.8608772
adds 	493 	6.91234811925 	3407.78762279
adequate 	418 	7.15794050211 	2992.01912988
adjust 	342 	7.26030251477 	2483.02346005
adjusted 	131 	8.20390905729 	1074.71208651
admit 	367 	7.20781233215 	2645.2671259
adobe 	458 	7.00533541764 	3208.44362128
adobe flash 	289 	7.44382239406 	2151.26467188
adreno 	1292 	6.04324207569 	7807.86876179
adreno 200 	460 	7.07997896064 	3256.79032189
adreno 205 	123 	8.30926957295 	1022.04015747
adreno 225 	334 	7.27538575698 	2429.97884283
ads 	114 	8.41748315759 	959.593079965
advance 	830 	6.65798455058 	5526.12717698
advanced 	714 	6.54348559012 	4672.04871135
advanced features 	109 	8.38931228062 	914.435038588
advantage 	981 	6.23733476893 	6118.82540832
advantages 	452 	7.03357258782 	3179.1748097
advertised 	437 	7.03357258782 	3073.67122088
advice 	778 	6.46074746303 	5026.46152624
advise 	280 	7.44742600156 	2085.27928044
advised 	107 	8.43671451952 	902.728453588
aesthetically 	114 	8.32651137938 	949.22229725
aesthetics 	131 	8.20390905729 	1074.71208651
affect 	155 	8.06080821365 	1249.42527312
afford 	476 	6.97112455573 	3318.25528853
affordable 	1078 	6.14781487961 	6627.34444022
affordable price 	389 	7.12864413262 	2773.04256759
afraid 	221 	7.70080547962 	1701.878011
afternoon 	151 	8.11561645015 	1225.45808397
age 	269 	7.51076187673 	2020.39494484
ages 	155 	8.02801839083 	1244.34285058
ago 	2392 	5.31439236571 	12712.0265388
ago flipkart 	112 	8.34405568903 	934.534237172
agree 	664 	6.60841405083 	4387.98692975
agreed 	182 	7.94747952834 	1446.44127416
ahead 	1146 	6.09977490302 	6990.34203886
ahead buy 	144 	8.09470976533 	1165.63820621
aim 	168 	7.94154479282 	1334.17952519
ain 	135 	8.21941324383 	1109.62078792
air 	884 	6.48941836885 	5736.64583807
air gesture 	143 	8.25116194214 	1179.91615773
air view 	172 	7.97157707992 	1371.11125775
airtel 	268 	7.60761170272 	2038.83993633
al 	178 	7.90665753382 	1407.38504102
alarm 	528 	7.00998658882 	3701.2729189
alarm clock 	114 	8.33524505935 	950.217936766
alarms 	105 	8.45632299091 	887.913914045
albeit 	106 	8.39861467328 	890.253155368
album 	182 	8.07423123398 	1469.51008458
alert 	204 	7.86195735491 	1603.8393004
alerts 	123 	8.26742246301 	1016.89296295
alive 	198 	7.89529377517 	1563.26816748
allow 	739 	6.5464138499 	4837.79983508
allowed 	211 	7.80875331884 	1647.64695028
allowing 	157 	8.07423123398 	1267.65430374
allows 	1400 	6.00412365909 	8405.77312273
alot 	710 	6.58223857642 	4673.38938926
alright 	181 	7.88965995745 	1428.0284523
alternative 	465 	6.98694409467 	3248.92900402
alternatives 	181 	7.9356450707 	1436.3517578
altogether 	107 	8.39861467328 	898.651770041
aluminium 	255 	7.61612239239 	1942.11121006
aluminum 	250 	7.62902579722 	1907.25644931
amazed 	613 	6.67618190963 	4092.4995106
amazing 	12178 	3.83885252684 	46749.5460718
amazing battery 	220 	7.67328080623 	1688.12177737
amazing br 	301 	7.38108405342 	2221.70630008
amazing camera 	366 	7.16608165969 	2622.78588745
amazing device 	113 	8.33524505935 	941.882691707
amazing display 	228 	7.64649349027 	1743.40051578
amazing experience 	106 	8.45632299091 	896.370237036
amazing features 	325 	7.30000238462 	2372.500775
amazing interface 	105 	8.40800441363 	882.840463432
amazing phone 	977 	6.21287847296 	6069.98226808
amazing product 	121 	8.31785331664 	1006.46025131
amazing quality 	102 	8.43671451952 	860.544880991
amazing screen 	544 	6.7780242289 	3687.24518052
amazing speed 	104 	8.41748315759 	875.418248389
amazing touch 	142 	8.10859887749 	1151.4210406
amazingly 	691 	6.56118516722 	4533.77895055
amazingly fast 	166 	7.95945571939 	1321.26964942
amazon 	1462 	6.14584831064 	8985.23023015
ambient 	234 	7.71015134204 	1804.17541404
ambient light 	203 	7.83500154492 	1590.50531362
america 	116 	8.35294463645 	968.941577828
amoled 	3441 	5.04592712126 	17363.0352242
amoled display 	623 	6.65307857181 	4144.86795024
amoled hd 	109 	8.39861467328 	915.448999388
amoled plus 	198 	7.85650775014 	1555.58853453
amoled screen 	988 	6.19208770329 	6117.78265085
amoled touchscreen 	157 	8.00884847472 	1257.38921053
amp 	4680 	5.0008499678 	23403.9778493
amp layouts 	336 	7.25136057739 	2436.457154
amp size 	342 	7.23371306058 	2473.92986672
amp touch 	336 	7.25136057739 	2436.457154
ample 	207 	7.76813859969 	1608.00469014
andriod 	808 	6.54494864818 	5288.31850773
android 	34111 	2.97820374093 	101589.507807
android android 	160 	8.08783688604 	1294.05390177
android app 	151 	8.05416367093 	1216.17871431
android apple 	148 	8.09470976533 	1198.01704527
android apps 	697 	6.57165646709 	4580.44455756
android based 	127 	8.2351616008 	1045.8655233
android best 	162 	7.97769330694 	1292.38631572
android better 	158 	8.00253930553 	1264.40121027
android br 	681 	6.56715533421 	4472.2327826
android device 	473 	6.96442062 	3294.17095326
android devices 	287 	7.51461544605 	2156.69463302
android experience 	420 	7.11043816812 	2986.38403061
android features 	129 	8.21163110339 	1059.30041234
android gingerbread 	401 	7.09509259845 	2845.13213198
android good 	276 	7.48045652724 	2064.60600152
android great 	176 	7.89529377517 	1389.57170443
android htc 	112 	8.34405568903 	934.534237172
android ice 	278 	7.44742600156 	2070.38442843
android ics 	743 	6.51608661594 	4841.45235564
android interface 	115 	8.31785331664 	956.553131414
android ios 	489 	6.96219592498 	3404.51380732
android iphone 	151 	8.08101092097 	1220.23264907
android jelly 	492 	6.91234811925 	3400.87527467
android just 	112 	8.34405568903 	934.534237172
android market 	1394 	5.88076747341 	8197.78985794
android mobile 	337 	7.34785840579 	2476.22828275
android operating 	246 	7.58664657426 	1866.31505727
android os 	1681 	5.67326941478 	9536.76588624
android phone 	4315 	4.79454002648 	20688.4402143
android phones 	1829 	5.64548985067 	10325.6009369
android platform 	185 	7.86743682067 	1455.47581182
android samsung 	109 	8.37096314195 	912.434982473
android smart 	143 	8.10163020817 	1158.53311977
android smartphone 	289 	7.4259966101 	2146.11302032
android software 	130 	8.2351616008 	1070.5710081
android touch 	118 	8.29232001464 	978.493761727
android update 	150 	8.10859887749 	1216.28983162
android user 	343 	7.25433234778 	2488.23599529
android users 	199 	7.81394813572 	1554.97567901
android v2 	160 	8.00884847472 	1281.41575596
android v4 	372 	7.21637158554 	2684.49022982
android version 	623 	6.69983166051 	4173.9951245
android windows 	166 	7.96549803385 	1322.27267362
androids 	563 	6.85085333765 	3857.0304291
angle 	358 	7.25136057739 	2595.98708671
angles 	674 	6.63209313665 	4470.0307741
angry 	1001 	6.21182860409 	6218.0404327
angry bird 	159 	8.0215875005 	1275.43241258
angry birds 	756 	6.49358215003 	4909.14810542
animations 	160 	8.0674972018 	1290.79955229
announced 	301 	7.43665390458 	2238.43282528
annoying 	895 	6.38060123033 	5710.63810114
anroid 	137 	8.25925915237 	1131.51850388
answer 	681 	6.67618190963 	4546.47988046
answers 	103 	8.44647069446 	869.98648153
antenna 	358 	7.27538575698 	2604.588101
anti 	176 	8.00884847472 	1409.55733155
antutu 	278 	7.51461544605 	2089.063094
anybody 	376 	7.15254965347 	2689.35866971
anymore 	544 	6.80045507589 	3699.44756128
anytime 	282 	7.44382239406 	2099.15791512
anyways 	488 	6.91871081304 	3376.33087676
apart 	1374 	5.88454248734 	8085.3613776
aperture 	270 	7.48794719897 	2021.74574372
aperture carl 	133 	8.1736037078 	1087.08929314
apn 	189 	8.44647069446 	1596.38296125
app 	9575 	4.20218598495 	40235.9308059
app br 	147 	8.18109437952 	1202.62087379
app market 	178 	7.88965995745 	1404.35947243
app phone 	106 	8.39861467328 	890.253155368
app store 	1197 	6.02915733581 	7216.90133096
apparently 	271 	7.54201442024 	2043.88590788
appeal 	142 	8.10859887749 	1151.4210406
appealing 	291 	7.39812024058 	2152.85299001
appear 	360 	7.23080185037 	2603.08866613
appearance 	354 	7.21065728428 	2552.57267864
appears 	455 	7.01935433882 	3193.80622416
apple 	6088 	4.69673596463 	28593.7285527
apple iphone 	443 	7.0504201584 	3123.33613017
apple product 	168 	7.97157707992 	1339.22494943
apple products 	366 	7.22789909072 	2645.4110672
apple samsung 	109 	8.40800441363 	916.472481086
apple store 	140 	8.1736037078 	1144.30451909
apples 	112 	8.38009562552 	938.570710058
application 	2780 	5.29911193258 	14731.5311726
applications 	5781 	4.53072912129 	26192.1450502
applications available 	133 	8.18864158516 	1089.08933083
applications br 	206 	7.73872471448 	1594.17729118
applications games 	119 	8.28395176496 	985.790260031
applications like 	152 	8.04100558635 	1222.23284913
applications phone 	121 	8.28395176496 	1002.35816356
applications running 	124 	8.24312977044 	1022.14809154
appointments 	116 	8.33524505935 	966.888426885
appreciate 	351 	7.2221187278 	2534.96367346
appreciated 	119 	8.32651137938 	990.854854147
appropriate 	120 	8.27565296215 	993.078355458
approx 	359 	7.28761832542 	2616.25497882
apps 	31904 	3.06788440149 	97877.783945
apps android 	383 	7.14451748178 	2736.35019552
apps app 	118 	8.31785331664 	981.506691364
apps apps 	258 	7.69154615421 	1984.41890779
apps available 	829 	6.37194316759 	5282.34088593
apps battery 	162 	7.97769330694 	1292.38631572
apps best 	126 	8.25116194214 	1039.64640471
apps better 	135 	8.15878862201 	1101.43646397
apps br 	1066 	6.13315902373 	6537.9475193
apps camera 	205 	7.74356733896 	1587.43130449
apps choose 	110 	8.37096314195 	920.805945615
apps come 	150 	8.05416367093 	1208.12455064
apps don 	125 	8.28395176496 	1035.49397062
apps download 	139 	8.12980108514 	1130.04235083
apps downloaded 	116 	8.30926957295 	963.875270462
apps easy 	221 	7.66876612587 	1694.79731382
apps fast 	122 	8.25925915237 	1007.62961659
apps free 	232 	7.62470613608 	1768.93182357
apps games 	910 	6.36092039829 	5788.43756245
apps good 	368 	7.19370772597 	2647.28444316
apps google 	207 	7.73390542805 	1600.91842361
apps great 	407 	7.06017633334 	2873.49176767
apps install 	108 	8.38009562552 	905.050327556
apps installed 	352 	7.22789909072 	2544.22047993
apps just 	176 	7.90095951271 	1390.56887424
apps like 	1068 	6.12542951665 	6541.95872378
apps make 	146 	8.09470976533 	1181.82762574
apps market 	174 	7.90665753382 	1375.75841089
apps moved 	124 	8.31785331664 	1031.41381126
apps music 	130 	8.20390905729 	1066.50817745
apps need 	223 	7.66876612587 	1710.13484607
apps nice 	116 	8.30926957295 	963.875270462
apps nokia 	187 	7.88405770191 	1474.31879026
apps open 	234 	7.63336419882 	1786.20722252
apps phone 	606 	6.6930173241 	4055.9684984
apps play 	129 	8.20390905729 	1058.30426839
apps really 	149 	8.06080821365 	1201.06042383
apps run 	322 	7.29379118452 	2348.60076142
apps running 	306 	7.36101649037 	2252.47104605
apps sd 	455 	7.0577283517 	3211.26640003
